16.10624557	33.6340343
6.900785856	15.28433887
1.274598682	21.57451278
48.93910602	2.662000594
49.05319272	12.613878
9.762873252	-18.98268341
26.85382144	68.204649
31.29546977	77.92940003
39.58885246	73.26023117
28.47024378	71.24836099
31.28016802	38.27953973
49.1598563	3.989218029
9.377921707	54.05645594
6.45299483	38.5770751
2.393922211	54.28945856
2.976856002	50.98618848
8.586226266	51.34978081
15.22713979	62.60960792
10.22216515	57.96643719
1.97798342	36.77630889
32.04664812	49.38049073
2.854097918	45.16707593
10.72906128	71.75404459
19.72804675	84.24186655
43.9518471	34.97946415
35.12412982	-2.830712053
32.19279158	18.01917471
19.03749855	-8.340225868
20.34757206	17.86964598
11.56755135	-10.45419659
43.97000175	28.42661637
1.791644629	-12.95996141
29.40872454	23.50999648
19.91931316	3.308048607
15.09178016	35.01982761
39.06435726	9.453819079
41.66202043	33.75565685
4.331453189	10.0586998
28.32142094	16.13157122
4.780433396	-24.79360381
1.289100903	48.72918696
27.84032998	51.01208466
31.33771109	24.85137012
10.53180746	-19.21350753
32.59868556	27.3073967
26.15869751	-6.047546269
22.63481427	49.57996397
19.9614413	10.69432784
14.6480628	64.9972836
37.00636396	64.27178413
24.69290877	57.69750266
37.65731503	54.12600625
6.844026713	60.33203367
18.94382941	44.97802735
49.43075008	48.20168482
40.88230383	16.55290652
40.89882667	39.23748979
19.01301737	24.8398475
11.94580596	25.0828536
11.90733838	-1.193064923
2.032435687	64.99833543
47.12494913	73.69673566
12.07161112	25.71115558
0.762875463	-11.04576061
16.59463454	45.85532642
38.27186477	36.50074851
10.93133605	41.1857548
11.03166626	13.0913674
19.9820025	25.49967898
21.16350651	0.249026313
2.243001435	52.84683957
10.0668166	60.13570693
11.5861229	62.99297803
27.53748357	60.08416674
49.49617535	17.2986382
42.56438337	-5.593493412
26.21504888	38.69820018
13.17258576	46.61463634
35.52703089	19.14224009
32.08063437	-18.01776824
27.83406701	27.04846503
20.72509627	-25.74851007
29.35533603	50.62565926
6.257736567	42.98589351
24.38921428	46.85806746
15.5735818	46.00675632
25.00490394	29.41457789
16.27912547	2.382088712
0.761135754	53.65535651
46.79121077	44.83281716
16.42378258	52.22033124
7.17327826	23.88985004
22.27039629	41.94502099
36.83393189	29.25037262
26.65451635	34.0879049
7.848362263	17.96767299
21.87879342	44.14933218
46.33720962	5.457408632
43.12913008	58.21090959
27.20811409	60.8583199
39.39854348	45.42033293
0.091519194	26.78886686
21.80604014	60.32136513
7.338869827	56.62197072
20.1558429	17.92366288
6.799235989	-8.501753514
22.87777822	35.58205066
42.86663315	20.03077514
9.85591664	62.30117189
38.36899754	81.91596235
17.11399403	52.01452464
21.01807987	60.98188371
26.77513218	67.46728279
49.9185046	59.44576252
9.503999089	48.86084405
33.99684016	26.72395521
31.82050878	34.9198984
19.13058588	-5.55091596
29.65331878	36.53344297
32.65621468	-4.946091335
7.652039477	27.14551153
24.79166092	-18.24774704
14.41589111	60.85227842
47.36687888	72.21102606
6.957584056	32.89906435
1.525819754	5.112223111
19.82943087	25.98178776
8.139229101	-19.11224666
29.68223294	28.30132208
24.85703797	18.72724425
6.690896122	62.27576347
41.53655572	56.80668622
0.240690504	28.06557444
48.6510864	-5.244175332
38.73828712	28.25125224
14.07890754	2.931522614
20.36192962	48.38807971
17.84496541	12.21418967
12.75419486	34.27704895
40.65554399	24.91978958
32.96871544	25.52535352
27.36385131	-19.79501623
4.86565788	36.69118499
15.75102182	2.109304524
23.43838479	34.75034967
13.04999479	-1.13714536
34.55283181	57.00705535
14.12790751	42.15482739
45.06639908	76.25125859
37.61398707	74.1749763
47.35692446	69.50702973
42.11873475	70.6718936
23.6877665	53.23835941
46.45922114	22.9149707
36.45436526	32.49898038
29.55968828	16.03512577
42.35037457	65.06097537
17.24276049	46.60132678
15.82036211	48.81041094
27.40499548	39.86538355
45.79296222	51.24773295
39.27455878	29.32824161
7.044292382	31.83998927
30.91867449	23.24902033
18.75180192	39.80770053
7.962559065	38.84612965
39.35860297	31.49848837
46.71623897	-1.580927701
22.71306952	41.27718796
6.64299016	30.00310359
10.38076238	27.93371503
38.38273318	10.29226925
36.29215514	37.13941533
21.95705832	31.15756807
42.77918413	44.51771257
17.56651509	10.00549969
5.111773098	23.91299957
10.94049293	-11.14910218
19.67024446	65.86891059
9.087687953	64.93119212
39.22766921	42.46112223
23.17094774	19.89601773
31.28239968	20.78309824
1.503510473	-13.05787366
15.78030482	46.90108785
38.64901588	17.51216789
39.78997917	50.14083744
35.85514578	45.23900046
19.69329904	52.97111522
26.49876359	42.25616172
15.83403836	29.4116704
9.511454808	-6.45805322
49.93781417	38.75255801
45.42854098	27.71091365
1.488511842	65.96275207
33.84527171	70.72407866
7.704551689	64.35248764
47.46627476	75.44416863
49.49703995	53.9283908
32.70400186	41.79968696
